"Date","Close","% Change","% Change vs Average","Volume","RSI ‌rsi‌ (14)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)","Result ‌W Acc Dist‌ (n)","MA ‌ma‌ (50,ma,0)","MA ‌ma‌ (50,ma,0)-2","MA ‌ma‌ (50,ma,0)-3","Result ‌ZigZag‌ (10)","Result ‌Williams %R‌ (14)","Result ‌Weighted Close‌ (14)","+VI ‌Vortex‌ (14)","-VI ‌Vortex‌ (14)","Result ‌Vol ROC‌ (14)","Result ‌Vol Osc‌ (12,26,Points)","Visitor Trend","Result ‌VT HZ Filter‌ (28)","Result ‌Ultimate‌ (7,14,28)","Result ‌Ulcer‌ (14)","Result ‌Typical Price‌ (14)","Result ‌Twiggs‌ (21)","True Range ‌True Range‌","Result ‌TRIX‌ (14)","TII ‌Trend Int‌ (14,9)","Signal ‌Trend Int‌ (14,9)","Result ‌Trade Vol‌ (0.5)","Forecast ‌Time Fcst‌ (14)","Result ‌Swing‌ (0.5)","Trend ‌Supertrend‌ (7,3)","%K ‌stochastics‌ (14,y)","%D ‌stochastics‌ (14,y)","%K ‌Stochastics‌ (14,n,3,3)","%D ‌Stochastics‌ (14,n,3,3)","%K ‌Stch Mtm‌ (10,3,3,10,ema)","%D ‌Stch Mtm‌ (10,3,3,10,ema)","STARC Bands Top ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Median ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Bottom ‌STARC Bands‌ (15,5,1.3,y)","Result ‌STD Dev‌ (14,2,ma)","Short % of Outstanding","Short % of Float","Strong Ratio ‌Shinohara‌ (26)","Weak Ratio ‌Shinohara‌ (26)","Shares Short","Result ‌Schaff‌ (10,23,50,ema)","RSI ‌rsi‌ (14)-2","Rel Vol ‌Rel Vol‌ (10,14)","Rel Vig ‌Rel Vig‌ (10)","RelVigSignal ‌Rel Vig‌ (10)","‌Rel Vig‌ (10)_hist","‌RAVI‌ (vdma,7,65)_hist","Random Walk High ‌Random Walk‌ (14)","Random Walk Low ‌Random Walk‌ (14)","Over ‌Rainbow Osc‌ (2,10)","Under ‌Rainbow Osc‌ (2,10)","‌Rainbow Osc‌ (2,10)_hist","Result ‌QStick‌ (8,ma)","Result ‌PSY‌ (20)","Result ‌Pring Sp-K‌ (daily)","KST ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","KSTSignal ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","Result ‌Prime Number‌ (5)","Prime Bands Top ‌Prime Number Bands‌ (y)","Prime Bands Bottom ‌Prime Number Bands‌ (y)","Result ‌Price Vol‌","Result ‌Price ROC‌ (14)","Result ‌Price Osc‌ (12,26,ema,Points)","Result ‌Pretty Good‌ (14)","Index ‌Pos Vol‌ (255,ma)","MA ‌Pos Vol‌ (255,ma)","Pivot ‌Pivot Points‌ (standard,n)","Resistance 1 ‌Pivot Points‌ (standard,n)","Support 1 ‌Pivot Points‌ (standard,n)","Resistance 2 ‌Pivot Points‌ (standard,n)","Support 2 ‌Pivot Points‌ (standard,n)","Resistance 3 ‌Pivot Points‌ (standard,n)","Support 3 ‌Pivot Points‌ (standard,n)","Result ‌PSAR‌ (0.02,0.2)","Result ‌On Bal Vol‌","Index ‌Neg Vol‌ (255,ma)","MA ‌Neg Vol‌ (255,ma)","MA Env Top ‌MA Env‌ (50,percent,5,ma,y)","MA Env Median ‌MA Env‌ (50,percent,5,ma,y)","MA Env Bottom ‌MA Env‌ (50,percent,5,ma,y)","‌MA Dev‌ (12,ma,Points)_hist","MA 1 ‌MACross‌ (20,50,200,ma,0)","MA 2 ‌MACross‌ (20,50,200,ma,0)","MA 3 ‌MACross‌ (20,50,200,ma,0)","MA ‌ma‌ (50,ma,0)-4","Result ‌M Flow‌ (14)","Result ‌Momentum‌ (14)","Result ‌Med Price‌ (14)","Result ‌Mass Idx‌ (25,27)","‌W MFI‌ (6)_hist","MACD ‌macd‌ (12,26,9)","Signal ‌macd‌ (12,26,9)","‌macd‌ (12,26,9)_hist","Result ‌LLV‌ (14)","Slope ‌LR Slope‌ (14)","RSquared ‌Lin R2‌ (14)","Intercept ‌Lin Incpt‌ (14)","Forecast ‌Lin Fcst‌ (14)","Klinger ‌Klinger‌ (13,34,55)","KlingerSignal ‌Klinger‌ (13,34,55)","‌Klinger‌ (13,34,55)_hist","Keltner Top ‌Keltner‌ (10,5,ema,y)","Keltner Median ‌Keltner‌ (10,5,ema,y)","Keltner Bottom ‌Keltner‌ (10,5,ema,y)","Result ‌Intraday Mtm‌ (20)","Conversion Line ‌Ichimoku Clouds‌ (9,26,52,26)","Base Line ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span A ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span B ‌Ichimoku Clouds‌ (9,26,52,26)","Lagging Span ‌Ichimoku Clouds‌ (9,26,52,26)","Result ‌Hist Vol‌ (10,252,1)","Result ‌HHV‌ (14)","Result ‌High-Low‌","High Low Top ‌High Low‌ (10,5,y)","High Low Median ‌High Low‌ (10,5,y)","High Low Bottom ‌High Low‌ (10,5,y)","MA 3 ‌Guppy‌","MA 5 ‌Guppy‌","MA 8 ‌Guppy‌","MA 10 ‌Guppy‌","MA 12 ‌Guppy‌","MA 15 ‌Guppy‌","MA 30 ‌Guppy‌","MA 35 ‌Guppy‌","MA 40 ‌Guppy‌","MA 45 ‌Guppy‌","MA 50 ‌Guppy‌","MA 60 ‌Guppy‌","Result ‌GAPO‌ (14)","‌Gator‌ (13,8,8,5,5,3)_hist1","‌Gator‌ (13,8,8,5,5,3)_hist2","Result ‌Fractal Chaos‌","Fractal High ‌Fractal Chaos Bands‌ (y)","Fractal Low ‌Fractal Chaos Bands‌ (y)","‌Elder Ray‌ (13)_hist1","‌Elder Ray‌ (13)_hist2","Result ‌Elder Force‌ (13)","EF ‌Ehler Fisher‌ (10)","EF Trigger ‌Ehler Fisher‌ (10)","Result ‌EOM‌ (14,ma)","Result ‌Donchian Width‌ (20,20)","Donchian High ‌Donchian Channel‌ (20,20,y)","Donchian Median ‌Donchian Channel‌ (20,20,y)","Donchian Low ‌Donchian Channel‌ (20,20,y)","Result ‌Disparity‌ (14,ma)","Result ‌Detrended‌ (14,ma)","Darvas ‌Darvas‌","Ghost ‌Darvas‌","Result ‌Coppock‌ (10,11,14)","Result ‌CCI‌ (20)","Result ‌Choppiness‌ (14)","Change in short Interest 15 days","Result ‌Chande Mtm‌ (9)","Result ‌Chande Fcst‌ (14)","Result ‌Chaikin Vol‌ (14,2,ma)","Result ‌Chaikin MF‌ (20)","Center of Gravity ‌COG‌ (10)","Signal ‌COG‌ (10)","Bandwidth ‌Boll BW‌ (20,2,ma)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)-2","%b ‌Boll %b‌ (20,2,ma)","Result ‌Bal Pwr‌ (14,ma)","‌Awesome‌_hist","ATR ‌ATR‌ (14)","All Stops ‌ATR Trailing Stop‌ (21,3,points,n)","ATR Bands Top ‌ATR Bands‌ (5,3,y)","ATR Bands Bottom ‌ATR Bands‌ (5,3,y)","Aroon Oscillator ‌Aroon Osc‌ (14)","Aroon Up ‌Aroon‌ (14)","Aroon Down ‌Aroon‌ (14)","Jaw ‌Alligator‌ (y,13,8,8,5,5,3,n)","Teeth ‌Alligator‌ (y,13,8,8,5,5,3,n)","Lips ‌Alligator‌ (y,13,8,8,5,5,3,n)","+DI ‌ADX‌ (14,14,y,n)","-DI ‌ADX‌ (14,14,y,n)","ADX ‌ADX‌ (14,14,y,n)","Result ‌Acc Swing‌ (0.5)","Result ‌W Acc Dist‌ (n)-2"
"2020-10-15T22:00:00.000Z","211.91","0.12","0.10","3,630,400","47.77","216.26","212.30","208.34","43.44","213.83","213.83","213.83","","-59.93","212.75","0.94","0.98","-28.01","-400,520.46","0.08","0.32","45.97","2.74","212.79","-0.07","2.18","-0.02","74.77","57.61","19,931,000.00","213.20","71.99","220.04","38.62","47.38","38.62","47.38","-15.29","5.87","217.11","212.64","208.17","3.70","","","100.38","132.48","","15.57","47.77","59.83","-0.16","-0.15","-0.01","2.05","1.49","0.91","49.58","-49.58","-17.15","-0.12","55.00","66.55","-9.88","-11.27","-1.00","223.00","211.00","-2,448,628.88","-0.76","-0.15","-0.22","84.68","84.70","214.25","221.93","205.27","230.91","197.59","238.59","188.61","217.25","86,916,000.00","130.57","127.26","224.52","213.83","203.14","-0.85","212.30","213.83","200.50","213.83","46.84","-1.63","212.89","24.39","0.56","-0.15","0.10","-0.25","208.22","0.09","0.04","211.93","213.20","-188,258.70","-170,683.45","-17,575.25","229.21","212.68","196.15","39.66","212.82","214.42","215.64","199.29","229.54","14.63","217.43","2.02","224.38","213.70","203.01","211.97","212.31","212.57","212.68","212.78","212.91","212.70","212.27","211.72","211.09","210.44","209.12","0.84","0.47","-0.52","0","217.43","209.53","1.01","-1.01","-1,492,641.58","-0.19","0.10","-14.27","14.43","221.01","213.79","206.58","-0.33","1.30","","","0.61","5.53","59.69","","-3.05","-0.61","-4.45","-0.09","-5.50","-5.50","3.73","216.26","212.30","208.34","45.07","-0.14","-2.19","3.42","220.18","220.90","202.92","-21.43","71.43","92.86","213.03","213.50","214.02","21.18","29.08","17.96","-136.04","43.44"
"2020-10-18T22:00:00.000Z","208.99","-1.38","-1.41","3,410,900","42.13","216.29","212.10","207.91","40.11","213.82","213.82","213.82","","-91.44","212.64","0.90","0.97","-15.51","-429,877.66","0.13","0.31","40.76","2.64","212.68","-0.09","4.12","-0.03","51.63","56.41","16,520,100.00","211.96","-402.38","220.04","28.62","36.70","28.62","36.70","-34.64","-1.50","215.68","211.15","206.63","4.01","","","91.80","138.72","","9.32","42.13","55.49","-0.16","-0.16","0.01","1.78","0.97","2.58","50.08","-50.08","-43.07","-0.63","55.00","67.70","-10.96","-11.35","-1.00","223.00","199.00","-2,495,629.12","-0.69","-0.44","-1.06","84.68","84.65","214.25","221.93","205.27","230.91","197.59","238.59","188.61","217.07","83,505,100.00","128.77","127.31","224.51","213.82","203.13","-3.52","212.10","213.82","200.41","213.82","47.36","-1.45","212.77","24.42","1.21","-0.44","-0.01","-0.44","208.22","-0.08","0.03","213.14","211.96","-256,563.73","-182,952.06","-73,611.67","228.95","212.01","195.07","37.12","212.81","214.42","216.06","199.88","233.92","15.77","217.43","4.12","224.00","213.33","202.67","210.48","211.20","211.78","212.01","212.19","212.42","212.46","212.09","211.58","211.00","210.38","209.11","0.84","0.82","-0.34","0","217.43","209.53","0.04","-4.08","-2,702,238.75","-0.61","-0.19","-25.51","10.85","217.43","212.00","206.58","-1.65","-0.60","","","0.35","-105.10","60.26","","-8.16","-1.42","-1.52","-0.15","-5.51","-5.50","3.95","216.29","212.10","207.91","12.93","-0.13","-3.15","3.47","220.18","218.65","199.33","-35.71","64.29","100.00","213.03","213.84","213.51","19.39","34.05","18.64","-538.42","40.11"
"2020-10-19T22:00:00.000Z","210.06","0.51","0.48","3,888,500","44.70","216.06","211.89","207.72","41.18","213.77","213.77","213.77","","-79.85","212.47","0.91","0.99","-33.21","-409,880.28","0.09","0.32","38.63","2.62","212.53","-0.09","2.46","-0.03","30.42","51.22","20,408,600.00","211.39","39.82","219.94","22.93","30.06","22.93","30.06","-45.70","-9.53","215.14","210.70","206.27","4.19","","","89.85","142.62","","5.41","44.70","58.75","-0.16","-0.16","0","1.63","0.79","1.06","50.36","-50.36","-17.36","-0.67","55.00","69.44","-10.98","-11.21","-1.00","223.00","199.00","-2,475,720.68","-1.35","-0.58","-0.70","85.11","84.61","214.25","221.93","205.27","230.91","197.59","238.59","188.61","216.71","87,393,600.00","128.77","127.37","224.46","213.77","203.08","-2.36","211.89","213.77","200.33","213.77","45.52","-2.88","212.64","24.41","0.52","-0.58","-0.12","-0.46","208.20","-0.14","0.07","213.35","211.39","-161,726.24","-179,919.80","18,193.56","228.13","211.65","195.18","34.86","212.81","214.42","216.39","200.29","233.13","15.39","217.43","2.04","223.40","212.76","202.12","210.27","210.82","211.39","211.65","211.87","212.12","212.31","211.97","211.51","210.96","210.37","209.14","0.84","0.74","-1.06","1.00","213.83","209.53","-0.51","-2.55","-1,721,824.05","-1.02","-0.61","-25.99","10.85","217.43","212.00","206.58","-1.05","1.50","","","-0.11","-76.12","59.58","","-23.73","-0.63","-0.33","-0.21","-5.53","-5.51","3.94","216.06","211.89","207.72","28.01","-0.16","-3.69","3.40","219.61","219.27","200.85","-35.71","57.14","92.86","213.15","213.89","212.83","18.38","32.29","19.27","-498.60","41.18"
"2020-10-20T22:00:00.000Z","210.18","0.06","0.03","3,192,000","45.00","216.04","211.92","207.81","42.75","213.72","213.72","213.72","","-78.55","212.31","0.89","1.01","-32.92","-445,103.07","0.13","0.32","39.38","2.56","212.36","-0.09","2.77","-0.04","0","40.97","23,600,600.00","210.81","41.95","219.33","16.72","22.76","16.72","22.76","-51.28","-17.12","214.94","210.56","206.18","4.33","","","89.25","134.51","","3.06","45.00","61.87","-0.16","-0.16","0","1.50","0.80","1.15","32.99","-32.99","-8.61","-0.50","60.00","70.52","-11.78","-11.18","-1.00","223.00","199.00","-2,473,897.28","-0.87","-0.67","-0.63","85.11","84.57","214.25","221.93","205.27","230.91","197.59","238.59","188.61","216.37","90,585,600.00","128.85","127.43","224.41","213.72","203.03","-2.05","211.92","213.72","200.25","213.72","46.85","-1.84","212.46","24.41","0.87","-0.67","-0.23","-0.44","208.20","-0.21","0.15","213.74","210.81","-226,896.48","-186,630.75","-40,265.73","227.60","211.39","195.17","42.53","212.81","214.42","216.51","200.51","231.55","13.41","217.43","2.77","222.69","212.09","201.49","210.23","210.61","211.12","211.39","211.61","211.88","212.17","211.87","211.45","210.93","210.36","209.18","0.84","0.28","-0.76","-1.00","213.83","208.20","-0.33","-3.10","-1,421,131.41","-1.46","-1.02","-30.27","10.85","217.43","212.00","206.58","-0.94","2.19","","","-0.35","-80.91","58.72","","-41.87","-0.30","-4.48","-0.16","-5.53","-5.52","3.88","216.04","211.92","207.81","28.83","-0.08","-3.68","3.35","219.61","219.21","201.15","-35.71","50.00","85.71","213.31","213.58","212.82","17.30","32.09","20.03","-456.65","42.75"
"2020-10-21T22:00:00.000Z","211.61","0.68","0.65","2,949,900","48.53","215.92","212.07","208.22","45.13","213.69","213.69","213.69","","-63.06","212.29","0.93","0.98","-33.26","-486,939.69","0.09","0.32","48.44","2.42","212.32","-0.06","2.55","-0.05","0","32.78","26,550,500.00","210.52","152.71","219.33","26.18","21.94","26.18","21.94","-46.30","-22.43","214.86","210.55","206.24","4.31","","","83.26","121.13","","1.70","48.53","64.55","-0.13","-0.16","0.02","1.48","1.14","0.97","19.54","-19.54","13.31","-0.21","65.00","71.48","-12.62","-11.22","1.00","223.00","199.00","-2,453,826.95","0.20","-0.62","-0.19","85.11","84.54","214.25","221.93","205.27","230.91","197.59","238.59","188.61","216.04","93,535,500.00","129.72","127.49","224.37","213.69","203.00","-0.74","212.07","213.69","200.18","213.69","53.63","0.43","212.38","24.44","0.86","-0.62","-0.31","-0.31","208.20","-0.26","0.23","214.13","210.52","-154,073.01","-181,979.65","27,906.64","227.29","211.43","195.56","46.70","212.81","213.79","216.51","200.51","228.91","13.07","217.43","2.55","222.07","211.50","200.92","210.92","210.94","211.23","211.43","211.61","211.85","212.13","211.86","211.45","210.96","210.41","209.26","0.84","0.39","-0.84","0","213.83","208.20","0.09","-2.46","-615,486.87","-1.75","-1.46","-21.09","10.85","217.43","212.00","206.58","-0.28","3.93","","","-0.56","-56.61","57.30","","-31.87","0.51","-6.23","-0.14","-5.52","-5.53","3.63","215.92","212.07","208.22","44.06","-0.05","-3.33","3.29","219.61","220.36","202.86","-35.71","42.86","78.57","213.53","213.15","212.31","17.21","30.31","20.57","-303.94","45.13"
"2020-10-22T22:00:00.000Z","212.71","0.52","0.49","2,830,800","51.13","215.97","212.18","208.39","46.23","213.70","213.70","213.70","","-51.14","212.30","0.94","0.95","-22.41","-523,669.35","0.12","0.32","50.11","2.30","212.32","-0.06","2.26","-0.05","4.60","27.14","29,381,300.00","210.68","145.50","219.33","35.75","26.22","35.75","26.22","-34.00","-24.53","214.93","210.71","206.49","4.31","","","96.73","124.34","","0.85","51.13","66.68","-0.10","-0.14","0.04","1.55","1.82","0.65","26.11","-26.11","25.54","0.26","65.00","72.46","-13.29","-11.41","-1.00","223.00","211.00","-2,439,111.69","0.16","-0.49","0.16","85.11","84.50","214.25","221.93","205.27","230.91","197.59","238.59","188.61","215.73","96,366,300.00","130.40","127.54","224.39","213.70","203.02","0.41","212.18","213.70","200.10","213.70","52.91","0.35","212.37","24.43","0.76","-0.49","-0.35","-0.14","208.20","-0.24","0.20","214.01","210.68","-90,100.80","-168,854.10","78,753.30","227.07","211.66","196.25","40.75","212.29","213.79","216.27","200.51","229.68","13.35","217.43","2.14","221.60","211.05","200.50","211.81","211.53","211.56","211.66","211.78","211.96","212.17","211.91","211.51","211.03","210.50","209.37","0.84","0.48","-1.17","0","213.83","208.20","2.03","-0.11","-82,717.70","-1.50","-1.75","-13.66","10.61","217.43","212.13","206.82","0.23","5.42","","","-0.81","20.83","56.88","","-28.16","0.96","-3.22","-0.17","-5.51","-5.52","3.57","215.97","212.18","208.39","57.00","-0.01","-3.17","3.22","219.61","221.07","204.35","-35.71","35.71","71.43","213.58","213.11","211.94","20.98","28.80","20.22","-158.44","46.23"
"2020-10-25T23:00:00.000Z","208.49","-1.98","-2.01","4,714,100","42.30","215.98","211.93","207.87","42.01","213.65","213.65","213.65","","-85.71","212.13","0.90","0.97","-11.28","-396,243.66","0.10","0.28","42.39","2.30","212.14","-0.08","5.71","-0.05","3.71","22.46","24,667,200.00","209.44","-592.31","218.59","33.36","31.77","33.36","31.77","-39.65","-27.28","215.04","210.61","206.18","4.63","","","74.79","118.19","","0.42","42.30","63.78","-0.08","-0.12","0.04","1.18","0.38","3.04","26.07","-26.07","-54.52","0.25","60.00","70.49","-16.72","-12.01","1.00","211.00","199.00","-2,532,635.77","-0.84","-0.72","-1.09","83.42","84.45","214.25","221.93","205.27","230.91","197.59","238.59","188.61","215.43","91,652,200.00","130.40","127.60","224.33","213.65","202.97","-3.25","211.93","213.65","200.01","213.65","53.58","-1.77","212.16","24.28","0.69","-0.72","-0.42","-0.29","208.20","-0.41","0.51","215.17","209.44","-193,430.86","-172,365.06","-21,065.80","227.81","211.08","194.36","38.49","210.43","212.00","216.34","200.51","230.42","15.70","217.43","3.26","221.25","210.71","200.18","210.15","210.52","210.88","211.08","211.27","211.52","211.93","211.72","211.37","210.92","210.42","209.34","0.84","0.67","-1.20","0","213.83","208.20","-1.10","-4.36","-2,912,830.57","-1.62","-1.50","-27.00","9.23","217.43","212.81","208.20","-1.70","1.52","","","-1.54","-153.10","53.93","","-28.81","-0.45","-0.72","-0.17","-5.51","-5.51","3.83","215.98","211.93","207.87","7.60","0.01","-3.24","3.40","219.61","218.60","198.38","-71.43","28.57","100.00","213.42","212.75","211.55","18.46","35.28","21.01","-750.75","42.01"
"2020-10-26T23:00:00.000Z","206.88","-0.77","-0.80","3,037,800","39.50","216.33","211.75","207.17","40.40","213.65","213.65","213.65","","-97.23","211.70","0.87","1.07","-19.18","-425,615.05","0.11","0.27","41.58","2.51","211.73","-0.10","1.91","-0.06","2.84","18.53","21,629,400.00","208.27","-214.09","216.89","21.97","30.36","21.97","30.36","-51.96","-31.77","214.28","209.97","205.67","5.29","","","95.16","129.24","","0.21","39.50","60.19","-0.06","-0.09","0.03","0.53","0.26","1.29","57.66","-57.66","-57.46","-0.18","60.00","70.48","-17.99","-12.75","1.00","211.00","199.00","-2,556,094.26","-3.01","-1.01","-1.52","83.42","84.40","214.25","221.93","205.27","230.91","197.59","238.59","188.61","214.92","88,614,400.00","129.39","127.65","224.34","213.65","202.97","-4.13","211.75","213.65","199.90","213.65","47.03","-6.41","211.77","24.15","0.63","-1.01","-0.54","-0.47","207.00","-0.52","0.63","215.53","208.27","-251,061.40","-183,607.40","-67,454.00","226.33","210.32","194.31","41.37","210.22","212.00","214.68","200.51","231.02","13.69","217.43","1.90","221.04","210.52","199.99","208.52","209.30","209.99","210.32","210.60","210.94","211.61","211.45","211.15","210.75","210.28","209.26","0.89","0.70","-1.12","1.00","213.87","208.20","-2.24","-4.14","-3,195,406.18","-1.90","-1.62","-41.03","10.43","217.43","212.21","207.00","-2.25","-0.08","","","-2.71","-175.98","50.18","","-29.92","-0.67","-5.02","-0.15","-5.51","-5.51","4.32","216.33","211.75","207.17","-3.19","-0.06","-3.45","3.29","218.90","216.12","197.64","-78.57","21.43","100.00","213.16","212.46","211.34","17.70","34.73","21.83","-964.84","40.40"
"2020-10-27T23:00:00.000Z","200.70","-2.99","-3.01","7,533,600","31.01","217.74","211.14","204.54","34.22","213.50","213.50","213.50","","-94.84","210.73","0.75","1.12","108.62","-85,137.19","0.13","0.30","37.08","3.18","210.78","-0.15","7.09","-0.07","2.07","15.24","14,095,800.00","205.95","-899.84","212.89","7.40","20.91","7.40","20.91","-67.20","-38.21","212.71","208.08","203.45","7.37","","","73.44","142.90","","0.11","31.01","53.81","-0.05","-0.07","0.02","-1.95","0","4.55","58.00","-58.00","-68.16","-0.44","55.00","66.41","-22.51","-14.08","-1.00","211.00","199.00","-2,781,141.17","-6.72","-1.73","-2.71","80.93","84.35","214.25","221.93","205.27","230.91","197.59","238.59","188.61","214.26","81,080,800.00","129.39","127.71","224.18","213.50","202.83","-9.00","211.14","213.50","199.76","213.50","37.33","-14.45","210.86","24.05","0.54","-1.73","-0.78","-0.95","206.58","-0.72","0.61","215.97","205.95","-399,284.34","-214,418.39","-184,865.95","226.52","208.57","190.62","34.44","206.83","208.61","214.68","200.67","231.35","19.05","217.43","4.09","220.58","210.08","199.58","204.61","206.44","207.93","208.57","209.07","209.66","210.90","210.85","210.64","210.31","209.90","208.98","0.90","0.99","-0.52","0","213.87","208.20","-5.41","-9.50","-9,390,020.69","-2.27","-1.90","-70.02","10.85","217.43","212.00","206.58","-4.70","-7.08","","","-4.61","-302.05","35.89","","-57.91","-2.62","1.11","-0.24","-5.53","-5.52","6.25","217.74","211.14","204.54","-29.04","-0.12","-4.58","3.56","217.07","212.34","189.06","-85.71","14.29","100.00","213.14","212.15","211.63","15.18","43.40","23.71","-1,864.68","34.22"
"2020-10-28T23:00:00.000Z","201.51","0.40","0.38","5,224,400","33.04","218.41","210.61","202.81","37.92","213.39","213.39","213.39","","-81.14","209.70","0.71","1.15","69.04","-1,620.50","0.12","0.36","41.37","3.67","209.73","-0.12","5.15","-0.09","1.66","12.52","19,320,200.00","204.34","54.01","212.07","8.93","12.77","8.93","12.77","-65.51","-43.17","210.83","206.06","201.29","8.16","","","79.92","119.23","","0.05","33.04","59.32","-0.04","-0.06","0.02","-2.40","0.45","1.89","78.71","-78.71","-45.65","0.14","60.00","62.21","-27.21","-16.01","-1.00","211.00","197.00","-2,760,056.22","-6.57","-2.20","-2.10","80.93","84.30","214.25","221.93","205.27","230.91","197.59","238.59","188.61","212.81","86,305,200.00","129.91","127.76","224.06","213.39","202.72","-7.29","210.61","213.39","199.63","213.39","30.57","-14.17","209.80","24.11","0.99","-2.20","-1.06","-1.14","199.79","-0.81","0.64","215.66","204.34","-483,748.50","-252,894.12","-230,854.38","226.02","207.29","188.56","41.06","205.84","207.62","214.68","202.83","229.24","19.11","217.43","5.15","219.80","209.33","198.86","203.06","204.79","206.50","207.29","207.91","208.64","210.30","210.33","210.19","209.93","209.58","208.74","1.09","0.97","-0.92","0","213.87","208.20","-5.22","-10.37","-7,444,053.27","-2.66","-2.27","-83.47","17.64","217.43","208.61","199.79","-3.86","-7.58","","","-6.04","-246.42","34.29","","-53.44","-1.40","12.98","-0.19","-5.54","-5.53","7.41","218.41","210.61","202.81","-8.33","-0.09","-6.09","3.68","211.41","213.91","189.11","-92.86","7.14","100.00","212.92","211.95","211.03","13.66","42.91","25.71","-1,810.67","37.92"
"2020-10-29T23:00:00.000Z","201.90","0.19","0.17","5,754,000","34.05","218.82","210.15","201.48","41.12","213.30","213.30","213.30","","-77.98","208.62","0.71","1.18","47.46","106,078.57","0.11","0.37","44.88","3.91","208.63","-0.06","3.57","-0.11","1.43","10.30","25,074,200.00","203.33","103.77","212.03","15.35","10.56","15.35","10.56","-60.24","-46.28","208.66","203.90","199.14","8.12","0.45","0.90","80.63","112.93","10,569,254.00","0.03","34.05","64.17","-0.04","-0.05","0.01","-2.36","0.87","1.53","70.22","-70.22","-28.26","0.26","65.00","58.81","-31.43","-18.28","-1.00","211.00","197.00","-2,748,920.01","-6.70","-2.52","-1.74","81.09","84.24","214.25","221.93","205.27","230.91","197.59","238.59","188.61","211.01","92,059,200.00","129.91","127.81","223.97","213.30","202.64","-6.15","210.15","213.30","199.49","213.30","32.33","-14.51","208.67","24.15","0.62","-2.52","-1.35","-1.17","197.81","-0.80","0.64","214.58","203.33","-324,303.26","-263,095.43","-61,207.84","224.95","206.31","187.66","41.17","205.84","207.62","214.15","202.83","228.19","19.17","217.43","3.57","218.63","208.22","197.81","202.48","203.83","205.48","206.31","206.99","207.80","209.76","209.86","209.79","209.58","209.27","208.51","1.13","0.67","-1.72","0","213.87","208.20","-5.01","-8.58","-6,060,037.59","-3.02","-2.66","-87.47","19.62","217.43","207.62","197.81","-3.19","-8.31","","","-7.33","-189.63","37.35","-0.12","-41.88","-0.71","10.89","-0.12","-5.55","-5.54","8.25","218.82","210.15","201.48","2.42","-0.05","-7.98","3.67","211.41","213.97","189.83","-92.86","0","92.86","212.73","212.05","210.33","12.71","39.93","27.57","-1,706.90","41.12"
"2020-11-01T23:00:00.000Z","204.31","1.19","1.17","5,937,500","40.05","218.71","209.75","200.78","43.53","213.24","213.24","213.24","","-59.53","207.99","0.84","1.09","22.46","203,887.48","0.11","0.38","45.04","4.02","207.99","-0.05","4.28","-0.13","1.31","8.51","31,011,700.00","202.78","263.57","212.03","27.12","17.13","27.12","17.13","-47.66","-46.53","207.87","203.06","198.25","8.11","","","91.03","123.83","","0.01","40.05","68.30","-0.02","-0.04","0.02","-2.01","2.10","1.03","52.36","-52.36","1.65","0.04","65.00","58.00","-33.59","-20.79","-1.00","211.00","199.00","-2,678,046.33","-3.77","-2.55","-0.95","82.06","84.19","205.71","213.62","194.00","225.33","186.09","233.24","174.38","209.43","97,996,700.00","129.91","127.86","223.90","213.24","202.58","-3.13","209.75","213.24","199.36","213.24","41.62","-8.00","207.99","24.19","0.53","-2.55","-1.59","-0.95","197.81","-0.80","0.63","214.00","202.78","-174,744.27","-250,473.83","75,729.56","224.86","205.94","187.03","41.49","205.84","207.62","214.15","205.78","227.51","20.02","216.38","3.12","217.29","206.95","196.60","203.39","203.99","205.22","205.94","206.57","207.36","209.40","209.56","209.52","209.35","209.08","208.37","1.11","0.89","-2.99","-1.00","213.87","197.81","-0.68","-3.80","-3,150,118.40","-2.44","-3.02","-58.50","19.62","217.43","207.62","197.81","-1.77","-6.76","","","-7.71","-100.03","42.75","","-31.47","0.75","0","-0.11","-5.55","-5.54","8.55","218.71","209.75","200.78","19.67","-0.01","-8.33","3.71","211.41","216.53","192.09","-85.71","0","85.71","212.52","211.63","208.63","19.19","36.64","27.83","-1,443.33","43.53"
