,contract_name,last_trade_date,strike,last_price,bid,ask,change,change,volume,open_interest,implied_volatility,expiry_sheet,expiry_date,option_type,dte,date,dte_bucket
702,NVDA250620P00108000,2025-06-16 15:54:00,108,0.01,0.01,0.02,0.00,0.00%,1.38,18.885,1.0312999999999999,"Jun 20, 2025",2025-06-20,put,3,2025-06-16,short
703,NVDA250620P00109000,2025-06-16 15:54:00,109,0.02,0.01,0.02,0.00,0.00%,999.0,8.22,1.0,"Jun 20, 2025",2025-06-20,put,3,2025-06-16,short
704,NVDA250620P00110000,2025-06-17 13:06:00,110,0.01,0.01,0.02,-0.01,-50.00%,291.0,104.243,0.9765999999999999,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
705,NVDA250620P00111000,2025-06-17 11:23:00,111,0.02,0.01,0.02,0.00,0.00%,32.0,14.495,0.9453,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
706,NVDA250620P00112000,2025-06-17 13:00:00,112,0.02,0.01,0.02,0.00,0.00%,69.0,20.74,0.9218999999999999,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
707,NVDA250620P00113000,2025-06-17 13:09:00,113,0.02,0.02,0.03,0.00,0.00%,109.0,13.383,0.9375,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
708,NVDA250620P00114000,2025-06-17 12:51:00,114,0.02,0.02,0.03,-0.01,-33.33%,392.0,9.855,0.9063,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
709,NVDA250620P00115000,2025-06-17 13:08:00,115,0.02,0.02,0.03,-0.01,-33.33%,624.0,78.117,0.875,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
710,NVDA250620P00116000,2025-06-17 13:02:00,116,0.02,0.02,0.03,-0.02,-50.00%,28.0,8.389,0.8515999999999999,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
711,NVDA250620P00117000,2025-06-17 12:27:00,117,0.02,0.03,0.04,-0.01,-33.33%,1.385,21.892,0.8515999999999999,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
712,NVDA250620P00118000,2025-06-17 13:01:00,118,0.03,0.03,0.04,-0.01,-25.00%,1.236,12.667,0.8203,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
713,NVDA250620P00119000,2025-06-17 12:26:00,119,0.03,0.03,0.04,-0.01,-25.00%,1.664,12.528,0.7890999999999999,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
714,NVDA250620P00120000,2025-06-17 13:13:00,120,0.03,0.03,0.04,-0.01,-25.00%,3.827,63.972,0.7617,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
715,NVDA250620P00121000,2025-06-17 13:02:00,121,0.04,0.04,0.05,-0.01,-20.00%,594.0,13.442,0.7578,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
716,NVDA250620P00122000,2025-06-17 12:49:00,122,0.05,0.04,0.05,0.00,0.00%,76.0,14.633,0.7265999999999999,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
717,NVDA250620P00123000,2025-06-17 13:11:00,123,0.05,0.05,0.06,-0.01,-14.29%,266.0,10.117,0.7148,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
718,NVDA250620P00124000,2025-06-17 12:21:00,124,0.05,0.05,0.06,-0.01,-16.67%,45.0,13.616,0.6836,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
719,NVDA250620P00125000,2025-06-17 13:07:00,125,0.06,0.06,0.07,-0.01,-12.50%,1.375,63.878,0.6679999999999999,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
720,NVDA250620P00126000,2025-06-17 12:45:00,126,0.06,0.06,0.07,-0.01,-14.29%,122.0,10.945,0.6367,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
721,NVDA250620P00127000,2025-06-17 13:07:00,127,0.07,0.07,0.08,-0.01,-12.50%,314.0,8.78,0.6172,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
722,NVDA250620P00128000,2025-06-17 13:01:00,128,0.08,0.07,0.08,-0.02,-20.00%,116.0,12.938,0.5859000000000001,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
723,NVDA250620P00129000,2025-06-17 13:12:00,129,0.08,0.08,0.09,-0.02,-20.00%,287.0,9.891,0.5645,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
724,NVDA250620P00130000,2025-06-17 13:14:00,130,0.09,0.09,0.10,-0.02,-18.18%,2.453,86.944,0.5429999999999999,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
725,NVDA250620P00131000,2025-06-17 13:15:00,131,0.11,0.10,0.11,-0.01,-9.09%,384.0,12.768,0.5195000000000001,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
726,NVDA250620P00132000,2025-06-17 13:14:00,132,0.12,0.11,0.12,-0.01,-7.69%,506.0,12.836,0.49810000000000004,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
727,NVDA250620P00133000,2025-06-17 13:04:00,133,0.13,0.12,0.13,-0.02,-13.33%,2.042,13.12,0.4707,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
728,NVDA250620P00134000,2025-06-17 13:14:00,134,0.13,0.13,0.14,-0.05,-27.78%,2.098,16.263,0.4434,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
729,NVDA250620P00135000,2025-06-17 13:12:00,135,0.16,0.15,0.16,-0.04,-21.05%,6.716,58.129,0.4199,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
730,NVDA250620P00136000,2025-06-17 13:03:00,136,0.18,0.17,0.18,-0.04,-18.18%,1.017,12.571,0.3936,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
731,NVDA250620P00137000,2025-06-17 13:12:00,137,0.20,0.20,0.21,-0.06,-20.69%,3.452,25.761,0.3701,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
732,NVDA250620P00138000,2025-06-17 13:12:00,138,0.25,0.24,0.25,-0.07,-21.87%,5.793,29.389,0.3472,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
733,NVDA250620P00139000,2025-06-17 13:15:00,139,0.31,0.31,0.32,-0.08,-20.00%,4.333,14.747,0.3301,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
734,NVDA250620P00140000,2025-06-17 13:15:00,140,0.40,0.40,0.41,-0.10,-19.61%,14.612,59.438,0.3125,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
735,NVDA250620P00141000,2025-06-17 13:14:00,141,0.53,0.52,0.53,-0.12,-18.46%,6.059,11.18,0.2944,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
736,NVDA250620P00142000,2025-06-17 13:15:00,142,0.71,0.71,0.72,-0.15,-17.44%,16.614,17.387,0.2817,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
737,NVDA250620P00143000,2025-06-17 13:15:00,143,0.95,0.95,0.96,-0.22,-18.80%,25.185,17.533,0.2671,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
738,NVDA250620P00144000,2025-06-17 13:15:00,144,1.26,1.26,1.27,-0.21,-14.29%,35.864,18.67,0.251,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
739,NVDA250620P00145000,2025-06-17 13:15:00,145,1.67,1.66,1.68,-0.26,-13.47%,34.496,27.005,0.2351,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
740,NVDA250620P00146000,2025-06-17 13:14:00,146,2.19,2.18,2.20,-0.27,-10.98%,4.128,5.644,0.2183,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
741,NVDA250620P00147000,2025-06-17 13:16:00,147,2.86,2.85,2.87,-0.36,-11.18%,1.315,3.71,0.2053,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
742,NVDA250620P00148000,2025-06-17 13:12:00,148,3.60,3.50,3.60,-0.45,-11.11%,1.308,3.26,0.1709,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
743,NVDA250620P00149000,2025-06-17 13:15:00,149,4.40,4.40,4.50,-0.38,-7.95%,323.0,1.752,0.1328,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
744,NVDA250620P00150000,2025-06-17 13:12:00,150,5.24,5.20,5.30,-0.53,-9.19%,1.394,26.021,0.0,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
745,NVDA250620P00151000,2025-06-17 12:58:00,151,6.66,6.25,6.30,0.21,3.26%,134.0,1.385,0.0,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
746,NVDA250620P00152000,2025-06-17 13:10:00,152,7.25,7.15,7.25,-0.40,-5.23%,193.0,1.399,0.0,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
747,NVDA250620P00152500,2025-06-17 12:17:00,152.5,7.70,7.70,7.75,-0.20,-2.53%,8.0,211.0,0.0,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
748,NVDA250620P00153000,2025-06-17 11:42:00,153,8.55,8.10,8.20,0.05,0.59%,50.0,1.117,0.0,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
749,NVDA250620P00154000,2025-06-17 11:35:00,154,9.70,9.10,9.20,0.17,1.78%,12.0,368.0,0.0,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
750,NVDA250620P00155000,2025-06-17 13:12:00,155,10.13,10.15,10.25,-0.47,-4.43%,37.0,999.0,0.0,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
751,NVDA250620P00156000,2025-06-17 13:05:00,156,11.60,11.10,11.20,1.20,11.54%,14.0,154.0,0.0,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
752,NVDA250620P00157000,2025-06-16 13:13:00,157,11.55,12.15,12.20,0.00,0.00%,3.0,172.0,0.0,"Jun 20, 2025",2025-06-20,put,3,2025-06-16,short
753,NVDA250620P00157500,2025-06-17 12:06:00,157.5,12.55,12.60,12.70,-0.21,-1.65%,4.0,12.0,0.0,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
754,NVDA250620P00158000,2025-06-17 09:39:00,158,13.05,13.10,13.20,0.40,3.16%,1.0,9.0,0.0,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
755,NVDA250620P00159000,2025-06-17 09:44:00,159,14.90,14.10,14.15,-1.40,-8.59%,1.0,7.0,0.0,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
756,NVDA250620P00160000,2025-06-17 12:38:00,160,15.09,15.10,15.15,-0.11,-0.72%,8.0,21.0,0.0,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
757,NVDA250620P00161000,2025-06-13 14:32:00,161,19.65,16.15,16.20,0.00,0.00%,2.0,0.0,0.0,"Jun 20, 2025",2025-06-20,put,6,2025-06-13,short
759,NVDA250620P00162500,2025-06-17 12:38:00,162.5,17.58,17.60,17.65,-1.88,-9.66%,4.0,0.0,0.0,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
760,NVDA250620P00163000,2025-06-16 11:59:00,163,17.44,18.15,18.25,0.00,0.00%,4.0,2.0,0.0,"Jun 20, 2025",2025-06-20,put,3,2025-06-16,short
761,NVDA250620P00164000,2025-06-17 12:10:00,164,19.03,19.10,19.20,-0.42,-2.16%,2.0,4.0,0.0,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
762,NVDA250620P00165000,2025-06-17 12:06:00,165,20.15,20.10,20.20,-0.05,-0.25%,1.0,5.0,0.0,"Jun 20, 2025",2025-06-20,put,2,2025-06-17,short
763,NVDA250620P00166000,2025-05-14 13:52:00,166,31.79,23.75,24.40,0.00,0.00%,10.0,0.0,1.5161000000000002,"Jun 20, 2025",2025-06-20,put,36,2025-05-14,medium
764,NVDA250620P00167000,2025-06-13 14:38:00,167,26.00,22.20,22.30,0.00,0.00%,110.0,1.0,0.0,"Jun 20, 2025",2025-06-20,put,6,2025-06-13,short
766,NVDA250620P00168000,2025-06-16 15:21:00,168,23.15,23.15,23.20,0.00,0.00%,20.0,0.0,0.0,"Jun 20, 2025",2025-06-20,put,3,2025-06-16,short
767,NVDA250620P00169000,2025-06-16 15:21:00,169,24.20,24.00,24.40,0.10,0.41%,1.0,0.0,0.0,"Jun 20, 2025",2025-06-20,put,3,2025-06-16,short
768,NVDA250620P00170000,2025-06-16 15:21:00,170,25.05,25.05,25.20,0.00,0.00%,111.0,31.0,0.0,"Jun 20, 2025",2025-06-20,put,3,2025-06-16,short
769,NVDA250620P00171000,2025-06-16 15:21:00,171,26.10,26.00,26.40,0.00,0.00%,2.0,0.0,0.0,"Jun 20, 2025",2025-06-20,put,3,2025-06-16,short
770,NVDA250620P00172000,2025-06-16 15:08:00,172,26.95,27.00,27.40,0.00,0.00%,3.0,6.0,0.0,"Jun 20, 2025",2025-06-20,put,3,2025-06-16,short
773,NVDA250620P00175000,2025-06-13 14:55:00,175,33.26,29.90,30.35,0.00,0.00%,5.0,9.0,0.0,"Jun 20, 2025",2025-06-20,put,6,2025-06-13,short
774,NVDA250620P00176000,2025-02-27 12:50:00,176,50.20,66.05,66.70,0.00,0.00%,287.0,0.0,7.5405,"Jun 20, 2025",2025-06-20,put,112,2025-02-27,long
776,NVDA250620P00178000,2025-03-17 14:53:00,178,57.25,76.10,76.60,0.00,0.00%,1.0,0.0,8.9739,"Jun 20, 2025",2025-06-20,put,94,2025-03-17,long
777,NVDA250620P00179000,2025-05-29 09:33:00,179,36.90,33.90,34.40,0.00,0.00%,2.0,0.0,0.0,"Jun 20, 2025",2025-06-20,put,21,2025-05-29,medium
778,NVDA250620P00180000,2025-06-13 14:54:00,180,38.52,34.90,35.35,0.00,0.00%,3.0,3.0,0.0,"Jun 20, 2025",2025-06-20,put,6,2025-06-13,short
779,NVDA250620P00181000,2025-02-26 15:05:00,181,53.00,71.05,71.70,0.00,0.00%,32.0,0.0,7.7524,"Jun 20, 2025",2025-06-20,put,113,2025-02-26,long
780,NVDA250620P00182000,2025-05-29 09:31:00,182,40.00,36.90,37.50,0.00,0.00%,1.0,1.0,0.7813,"Jun 20, 2025",2025-06-20,put,21,2025-05-29,medium
781,NVDA250620P00183000,2025-02-26 15:06:00,183,54.75,73.05,73.70,0.00,0.00%,2.0,0.0,7.8345,"Jun 20, 2025",2025-06-20,put,113,2025-02-26,long
786,NVDA250620P00188000,2025-02-25 09:36:00,188,59.35,78.05,78.70,0.00,0.00%,8.0,0.0,8.032,"Jun 20, 2025",2025-06-20,put,114,2025-02-25,long
787,NVDA250620P00189000,2025-05-20 15:30:00,189,55.00,43.90,44.40,0.00,0.00%,2.0,0.0,0.0,"Jun 20, 2025",2025-06-20,put,30,2025-05-20,medium
790,NVDA250620P00192000,2025-02-25 10:28:00,192,67.00,82.05,82.70,0.00,0.00%,3.0,0.0,8.1836,"Jun 20, 2025",2025-06-20,put,114,2025-02-25,long
791,NVDA250620P00193000,2025-05-20 14:36:00,193,59.15,47.90,48.40,0.00,0.00%,2.0,0.0,0.0,"Jun 20, 2025",2025-06-20,put,30,2025-05-20,medium
794,NVDA250620P00200000,2025-06-16 09:30:00,200,55.00,54.90,55.35,0.00,0.00%,1.0,0.0,0.0,"Jun 20, 2025",2025-06-20,put,3,2025-06-16,short
795,NVDA250620P00205000,2025-02-27 15:26:00,205,82.90,95.05,95.70,0.00,0.00%,680.0,0.0,8.641399999999999,"Jun 20, 2025",2025-06-20,put,112,2025-02-27,long
796,NVDA250620P00210000,2025-05-19 09:54:00,210,75.75,64.85,65.35,0.00,0.00%,5.0,0.0,0.0,"Jun 20, 2025",2025-06-20,put,31,2025-05-19,medium
799,NVDA250620P00214000,2025-05-27 15:03:00,214,78.79,68.90,69.40,0.00,0.00%,57.0,0.0,0.0,"Jun 20, 2025",2025-06-20,put,23,2025-05-27,medium
801,NVDA250620P00216000,2025-05-27 15:02:00,216,80.66,70.90,71.40,0.00,0.00%,48.0,0.0,0.0,"Jun 20, 2025",2025-06-20,put,23,2025-05-27,medium
802,NVDA250620P00217000,2025-05-27 15:02:00,217,81.64,71.90,72.50,0.00,0.00%,48.0,0.0,1.3125,"Jun 20, 2025",2025-06-20,put,23,2025-05-27,medium
803,NVDA250620P00218000,2025-02-27 15:26:00,218,94.85,108.05,108.70,0.00,0.00%,630.0,0.0,9.0537,"Jun 20, 2025",2025-06-20,put,112,2025-02-27,long
804,NVDA250620P00219000,2025-02-27 15:26:00,219,97.05,109.05,109.70,0.00,0.00%,110.0,0.0,9.0837,"Jun 20, 2025",2025-06-20,put,112,2025-02-27,long
805,NVDA250620P00220000,2025-05-15 10:10:00,220,86.43,77.80,78.35,0.00,0.00%,20.0,0.0,3.083,"Jun 20, 2025",2025-06-20,put,35,2025-05-15,medium
809,NVDA250620P00224000,2025-05-20 15:25:00,224,90.20,78.90,79.50,0.00,0.00%,2.0,0.0,1.4062999999999999,"Jun 20, 2025",2025-06-20,put,30,2025-05-20,medium
810,NVDA250620P00225000,2025-04-02 10:18:00,225,105.13,0.00,0.00,0.00,0.00%,10.0,0.0,0.0,"Jun 20, 2025",2025-06-20,put,78,2025-04-02,long
811,NVDA250620P00226000,2025-02-06 15:55:00,226,88.75,80.90,81.40,0.00,0.00%,5.0,0.0,0.0,"Jun 20, 2025",2025-06-20,put,133,2025-02-06,long
813,NVDA250620P00228000,2025-05-20 14:36:00,228,94.15,82.90,83.40,0.00,0.00%,2.0,0.0,0.0,"Jun 20, 2025",2025-06-20,put,30,2025-05-20,medium
814,NVDA250620P00230000,2025-05-20 14:37:00,230,96.15,84.90,85.35,0.00,0.00%,2.0,0.0,0.0,"Jun 20, 2025",2025-06-20,put,30,2025-05-20,medium
815,NVDA250620P00235000,2025-05-20 14:35:00,235,101.20,89.90,90.35,0.00,0.00%,2.0,0.0,0.0,"Jun 20, 2025",2025-06-20,put,30,2025-05-20,medium
816,NVDA250620P00240000,2025-04-28 09:49:00,240,130.85,104.35,105.05,0.00,0.00%,1.0,0.0,5.1646,"Jun 20, 2025",2025-06-20,put,52,2025-04-28,long
817,NVDA250620P00245000,2025-04-04 15:27:00,245,150.05,131.10,131.75,0.00,0.00%,20.0,0.0,9.1423,"Jun 20, 2025",2025-06-20,put,76,2025-04-04,long
819,NVDA250620P00255000,2025-05-20 15:30:00,255,121.00,109.90,110.35,0.00,0.00%,2.0,0.0,0.0,"Jun 20, 2025",2025-06-20,put,30,2025-05-20,medium
820,NVDA250620P00260000,2025-05-20 15:19:00,260,126.20,114.95,115.45,0.00,0.00%,2.0,0.0,0.0,"Jun 20, 2025",2025-06-20,put,30,2025-05-20,medium
822,NVDA250620P00270000,2025-05-20 15:14:00,270,136.25,124.95,125.45,0.00,0.00%,2.0,0.0,0.0,"Jun 20, 2025",2025-06-20,put,30,2025-05-20,medium
823,NVDA250620P00275000,2025-05-20 14:55:00,275,141.25,129.90,130.35,0.00,0.00%,2.0,0.0,0.0,"Jun 20, 2025",2025-06-20,put,30,2025-05-20,medium
828,NVDA250620P00300000,2025-05-29 14:58:00,300,160.80,154.85,155.35,0.00,0.00%,1.0,0.0,0.0,"Jun 20, 2025",2025-06-20,put,21,2025-05-29,medium
1024,NVDA250627C00010000,2025-06-17 09:56:00,10,134.80,134.65,135.05,-0.45,-0.33%,1.0,10.0,7.2578,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
1025,NVDA250627C00015000,2025-06-06 10:42:00,15,127.20,129.60,130.05,0.00,0.00%,1.0,0.0,5.988300000000001,"Jun 27, 2025",2025-06-27,call,20,2025-06-06,medium
1026,NVDA250627C00020000,2025-06-06 11:47:00,20,121.85,124.65,125.10,0.00,0.00%,10.0,20.0,5.355499999999999,"Jun 27, 2025",2025-06-27,call,20,2025-06-06,medium
1028,NVDA250627C00030000,2025-06-17 10:46:00,30,114.55,114.70,115.10,0.80,0.70%,5.0,45.0,4.3086,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
1029,NVDA250627C00035000,2025-06-17 10:46:00,35,109.60,109.60,110.10,-0.51,-0.46%,4.0,40.0,3.793,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
1030,NVDA250627C00040000,2025-06-17 09:56:00,40,104.85,104.70,105.05,3.20,3.15%,1.0,28.0,3.4961,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
1031,NVDA250627C00045000,2025-02-06 10:48:00,45,91.58,99.65,100.10,0.00,0.00%,2.0,2.0,3.1914,"Jun 27, 2025",2025-06-27,call,140,2025-02-06,long
1034,NVDA250627C00065000,2025-06-16 15:41:00,65,79.76,79.65,80.15,0.00,0.00%,100.0,105.0,2.2754,"Jun 27, 2025",2025-06-27,call,10,2025-06-16,short
1036,NVDA250627C00075000,2025-06-17 09:56:00,75,69.90,69.75,70.15,2.93,4.38%,1.0,23.0,1.9512,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
1039,NVDA250627C00090000,2025-06-16 15:31:00,90,55.10,54.80,55.20,0.15,0.27%,30.0,148.0,1.5,"Jun 27, 2025",2025-06-27,call,10,2025-06-16,short
1040,NVDA250627C00095000,2025-06-16 15:41:00,95,49.79,49.80,50.20,0.00,0.00%,104.0,320.0,1.3516,"Jun 27, 2025",2025-06-27,call,10,2025-06-16,short
1041,NVDA250627C00100000,2025-06-17 11:17:00,100,45.00,44.80,45.10,0.07,0.16%,12.0,184.0,1.1797,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
1043,NVDA250627C00102000,2025-06-16 15:53:00,102,42.47,42.80,43.25,0.00,0.00%,3.0,65.0,1.167,"Jun 27, 2025",2025-06-27,call,10,2025-06-16,short
1044,NVDA250627C00103000,2025-06-17 10:42:00,103,41.39,41.85,42.20,-0.87,-2.06%,15.0,91.0,1.1397,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
1046,NVDA250627C00105000,2025-06-17 10:37:00,105,39.47,39.85,40.30,-1.55,-3.78%,7.0,333.0,1.1094,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
1047,NVDA250627C00106000,2025-06-16 15:55:00,106,38.65,38.80,39.25,-0.05,-0.13%,3.0,67.0,1.0586,"Jun 27, 2025",2025-06-27,call,10,2025-06-16,short
1048,NVDA250627C00107000,2025-06-17 11:19:00,107,37.95,37.80,38.30,0.20,0.53%,1.0,188.0,1.043,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
1049,NVDA250627C00108000,2025-06-16 15:47:00,108,36.91,36.80,37.20,0.00,0.00%,2.0,124.0,0.9932,"Jun 27, 2025",2025-06-27,call,10,2025-06-16,short
1050,NVDA250627C00109000,2025-06-17 12:08:00,109,36.32,35.80,36.20,0.56,1.57%,2.0,203.0,0.9668000000000001,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
1051,NVDA250627C00110000,2025-06-17 12:30:00,110,35.22,34.85,35.05,0.40,1.15%,5.0,298.0,0.917,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
1052,NVDA250627C00111000,2025-06-17 10:55:00,111,33.74,33.75,34.30,-1.09,-3.13%,1.0,148.0,0.9258,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
1053,NVDA250627C00112000,2025-06-17 12:34:00,112,33.23,32.80,33.05,-0.10,-0.30%,10.0,261.0,0.8534999999999999,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
1054,NVDA250627C00113000,2025-06-17 11:39:00,113,32.10,31.85,32.15,-0.10,-0.31%,4.0,174.0,0.8633,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
1055,NVDA250627C00114000,2025-06-17 09:56:00,114,31.00,30.85,31.20,-0.93,-2.91%,2.0,655.0,0.8486,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
1056,NVDA250627C00115000,2025-06-16 15:45:00,115,29.99,29.95,30.20,0.00,0.00%,49.0,345.0,0.8428,"Jun 27, 2025",2025-06-27,call,10,2025-06-16,short
1057,NVDA250627C00116000,2025-06-17 13:06:00,116,28.70,28.85,29.40,-0.31,-1.07%,2.0,414.0,0.835,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
1058,NVDA250627C00117000,2025-06-17 12:37:00,117,28.28,27.85,28.30,-0.60,-2.08%,15.0,344.0,0.7909999999999999,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
1059,NVDA250627C00118000,2025-06-17 12:13:00,118,27.24,26.90,27.35,0.39,1.45%,4.0,451.0,0.7831999999999999,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
1060,NVDA250627C00119000,2025-06-16 11:19:00,119,27.22,25.90,26.35,0.00,0.00%,4.0,113.0,0.7568,"Jun 27, 2025",2025-06-27,call,10,2025-06-16,short
1061,NVDA250627C00120000,2025-06-17 13:03:00,120,24.88,25.05,25.20,-0.02,-0.08%,135.0,10.946,0.731,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
1062,NVDA250627C00121000,2025-06-17 10:26:00,121,23.58,23.90,24.15,-0.57,-2.36%,20.0,5.525,0.6718999999999999,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
1063,NVDA250627C00122000,2025-06-17 11:23:00,122,22.94,22.95,23.25,-0.21,-0.91%,4.0,500.0,0.6718999999999999,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
1064,NVDA250627C00123000,2025-06-17 09:55:00,123,21.97,22.00,22.30,-0.04,-0.18%,2.0,372.0,0.6611,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
1065,NVDA250627C00124000,2025-06-17 12:55:00,124,21.00,21.05,21.35,-0.33,-1.55%,5.0,461.0,0.6494,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
1066,NVDA250627C00125000,2025-06-17 12:59:00,125,19.80,20.10,20.25,0.10,0.51%,37.0,1.393,0.6167,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
1067,NVDA250627C00126000,2025-06-17 11:45:00,126,18.92,19.15,19.35,-0.69,-3.52%,9.0,577.0,0.6099,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
1068,NVDA250627C00127000,2025-06-17 13:01:00,127,17.75,18.15,18.35,-0.04,-0.22%,9.0,708.0,0.5835,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
1069,NVDA250627C00128000,2025-06-17 13:07:00,128,17.00,17.10,17.30,-0.53,-3.02%,7.0,527.0,0.5449,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
1070,NVDA250627C00129000,2025-06-17 12:06:00,129,16.35,16.25,16.45,0.30,1.87%,15.0,232.0,0.5527000000000001,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
1071,NVDA250627C00130000,2025-06-17 13:10:00,130,15.35,15.30,15.40,0.12,0.79%,406.0,12.352,0.5254,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
1072,NVDA250627C00131000,2025-06-17 13:15:00,131,14.39,14.25,14.50,0.28,1.98%,13.0,721.0,0.5029,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
1073,NVDA250627C00132000,2025-06-17 12:42:00,132,13.45,13.35,13.50,0.40,3.07%,10.0,1.279,0.4988,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
1074,NVDA250627C00133000,2025-06-17 11:33:00,133,12.60,12.45,12.55,0.37,3.03%,46.0,1.347,0.479,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
1075,NVDA250627C00134000,2025-06-17 13:02:00,134,11.11,11.50,11.65,-0.24,-2.11%,90.0,2.247,0.46630000000000005,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
1076,NVDA250627C00135000,2025-06-17 13:12:00,135,10.70,10.60,10.70,0.18,1.71%,436.0,12.287,0.44409999999999994,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
1077,NVDA250627C00136000,2025-06-17 12:06:00,136,9.60,9.70,9.75,-0.35,-3.52%,197.0,2.523,0.4211,"Jun 27, 2025",2025-06-27,call,9,2025-06-17,short
